BASIN,SUB-BASIN,CADASTRAL,GWSI SITE ID,REG 55 No.,LATITUDE (NAD27),LONGITUDE (NAD27),SITE ELEVATION,WL DATE 2018,WL 2018,WL DATE 2008,WL 2008,WL CHANGE
AGUA FRIA BASIN,AGUA FRIA,A-08-02 04DCD1,340338112092701,,N 34° 3' 37.7'',W 112° 9' 28.29'',1943,10/26/2017,24.7,4/15/2008,21.8,-2.9
AGUA FRIA BASIN,AGUA FRIA,A-09-02 34DDD,340421112075801,649365,N 34° 4' 20.4'',W 112° 7' 58.4'',2020,10/26/2017,41.1,1/8/2008,44.6,3.5
AGUA FRIA BASIN,AGUA FRIA,A-09H02 23CCC,341118112075801,635573,N 34° 11' 13.5'',W 112° 8' 2.47'',3395,6/7/2018,472.9,5/14/2008,450.2,-22.7
AGUA FRIA BASIN,AGUA FRIA,A-10-02 17DBA,341440112095501,642335,N 34° 14' 41.1'',W 112° 9' 55'',2925,10/23/2017,12.5,5/13/2008,4.4,-8.1
AGUA FRIA BASIN,AGUA FRIA,A-11-02 09CCB,342042112094501,610557,N 34° 20' 42.6'',W 112° 9' 44.6'',3925,10/23/2017,25.6,1/8/2008,40.1,14.5
AGUA FRIA BASIN,AGUA FRIA,A-11-02 14CAA,341959112071601,628102,N 34° 19' 59.5'',W 112° 7' 15.9'',3805,10/23/2017,69.8,1/8/2008,68.9,-0.9
AGUA FRIA BASIN,AGUA FRIA,A-11-02 25ACD,341817112060001,609345,N 34° 18' 16.95'',W 112° 5' 59.77'',3668,6/7/2018,138.9,4/14/2008,111.6,-27.3
AGUA FRIA BASIN,AGUA FRIA,A-12-01 26BAB1,342353112134501,802822,N 34° 23' 52.8'',W 112° 13' 44.8'',4355,10/23/2017,20.6,1/8/2008,21.3,0.7
AGUA FRIA BASIN,AGUA FRIA,A-12-01 27DBA2,342331112142501,618019,N 34° 23' 30.32'',W 112° 14' 24.85'',4484,9/28/2018,15.1,9/19/2008,15.6,0.5
AGUA FRIA BASIN,AGUA FRIA,A-12-02 23BAA,342450112071801,614181,N 34° 24' 50.4'',W 112° 7' 17.1'',3700,10/23/2017,41,1/8/2008,37.7,-3.3
ARAVAIPA CANYON BASIN,ARAVAIPA CANYON,D-07-20 21BDB,324902110184901,613297,N 32° 48' 47.5'',W 110° 18' 29.7'',3515,11/15/2017,60.7,11/12/2007,54.5,-6.2
BIG SANDY BASIN,FORT ROCK,B-21-10 17CCD1,351153113214301,610506,N 35° 11' 57.5'',W 113° 21' 39.2'',5058,10/27/2017,124.7,10/23/2007,123.7,-1
BIG SANDY BASIN,FORT ROCK,B-22-08 15CCB,351712113065401,,N 35° 17' 9.9'',W 113° 6' 53.9'',5560,10/27/2017,488.6,10/22/2007,486.6,-2
BIG SANDY BASIN,WIKIEUP,B-16-13 21DDD2,344220113364901,642249,N 34° 42' 23.3'',W 113° 37' 1'',2040,10/23/2017,99.8,10/22/2007,97.8,-2
BIG SANDY BASIN,WIKIEUP,B-16-13 36CCC,344040113351001,,N 34° 40' 38.6'',W 113° 34' 46.4'',1880,10/23/2017,15.6,10/22/2007,12.6,-3
BIG SANDY BASIN,WIKIEUP,B-16H13 33DAB,344613113370901,610996,N 34° 46' 10.3'',W 113° 37' 11.1'',2082,10/24/2017,37.6,1/31/2008,10,-27.6
BIG SANDY BASIN,WIKIEUP,B-17-13 31DAB2,344839113412801,642234,N 34° 48' 42'',W 113° 41' 26.6'',2715,10/24/2017,109.1,1/28/2008,122.4,13.3
BIG SANDY BASIN,WIKIEUP,B-19-13 19DAA1,350049113411401,637441,N 35° 0' 49'',W 113° 41' 14.8'',3065,10/24/2017,137.5,1/29/2008,113.1,-24.4
BIG SANDY BASIN,WIKIEUP,B-20-13 15BAA,350719113384201,608169,N 35° 7' 20.4'',W 113° 38' 42.3'',3300,10/27/2017,163.3,1/28/2008,159,-4.3
BIG SANDY BASIN,WIKIEUP,B-21-13 24BCD,351119113370801,614875,N 35° 11' 20.1'',W 113° 37' 8'',3620,10/26/2017,373.1,10/23/2007,372.7,-0.4
BIG SANDY BASIN,WIKIEUP,B-23-13 32ACA,352010113411501,614897,N 35° 20' 20.2'',W 113° 41' 13.2'',3768,10/26/2017,270.1,10/23/2007,243.2,-26.9
BILL WILLIAMS BASIN,ALAMO RESERVOIR,B-09-09 04CBC,340852113122501,600587,N 34° 8' 52.1'',W 113° 12' 25.1'',2360,10/28/2017,635.2,11/15/2007,639.9,4.7
BILL WILLIAMS BASIN,ALAMO RESERVOIR,B-11-10 31CBA,341508113203801,809687,N 34° 15' 7.2'',W 113° 20' 40.1'',2160,10/27/2017,639.2,11/15/2007,640.9,1.7
BILL WILLIAMS BASIN,ALAMO RESERVOIR,B-11-11 31BBB1,341531113265801,614664,N 34° 15' 31'',W 113° 26' 57.9'',1350,10/27/2017,51.2,11/15/2007,54.7,3.5
BILL WILLIAMS BASIN,ALAMO RESERVOIR,B-13-13 07DDB2,342836113391301,644225,N 34° 28' 37.7'',W 113° 39' 12.5'',1770,10/24/2017,136.7,10/24/2007,138.1,1.4
BILL WILLIAMS BASIN,CLARA PEAK,B-11-16 29AAA,341624113562401,619426,N 34° 16' 27.3'',W 113° 56' 23.6'',695,10/26/2017,107.6,11/13/2007,97.3,-10.3
BILL WILLIAMS BASIN,SANTA MARIA,B-11-08 20ADB,341707113063901,614653,N 34° 17' 9.6'',W 113° 6' 54.9'',2610,10/23/2017,77.1,10/22/2007,75.6,-1.5
BILL WILLIAMS BASIN,SANTA MARIA,B-13-06 09DCD,342828112531801,625722,N 34° 28' 25.1'',W 112° 53' 14.2'',3500,10/24/2017,24.1,1/10/2008,18,-6.1
BILL WILLIAMS BASIN,SANTA MARIA,B-13-09 17BCC,342801113134801,611613,N 34° 28' 1.2'',W 113° 13' 48.1'',2590,10/23/2017,51.5,10/26/2007,46.9,-4.6
BILL WILLIAMS BASIN,SKULL VALLEY,B-11-04 18CCC,341714112431801,,N 34° 17' 14.9'',W 112° 43' 18.1'',4455,10/25/2017,63.5,1/1/2008,30.9,-32.6
BILL WILLIAMS BASIN,SKULL VALLEY,B-11-05 24ADC,341653112433501,586357,N 34° 16' 52.58'',W 112° 43' 34.79'',4459,10/25/2017,67.1,10/18/2007,39.6,-27.5
BILL WILLIAMS BASIN,SKULL VALLEY,B-12-04 06ABB2,342458112423801,631575,N 34° 24' 57.6'',W 112° 42' 38.3'',3920,10/26/2017,75.8,1/9/2008,72.2,-3.6
BILL WILLIAMS BASIN,SKULL VALLEY,B-12-05 02ACD2,342442112444401,,N 34° 24' 40.6'',W 112° 44' 44.9'',3830,10/25/2017,39.7,1/10/2008,25.2,-14.5
BILL WILLIAMS BASIN,SKULL VALLEY,B-13-04 21DB UNSPZ1,342709112404501,613853,N 34° 27' 10.4'',W 112° 40' 44.5'',4260,10/25/2017,106.9,1/16/2008,104.2,-2.7
BILL WILLIAMS BASIN,SKULL VALLEY,B-13-04 21DB UNSPZ2,342709112404502,613853,N 34° 27' 10.3'',W 112° 40' 44.6'',4260,10/25/2017,113.4,1/16/2008,109.7,-3.7
BILL WILLIAMS BASIN,SKULL VALLEY,B-13-04 26BCC1UNSURV,342626112391401,613867,N 34° 26' 24.9'',W 112° 39' 14.4'',4350,10/25/2017,249.5,1/16/2008,240.8,-8.7
BILL WILLIAMS BASIN,SKULL VALLEY,B-13-04 27AB UNSPZ1,342639112394201,613860,N 34° 26' 39.5'',W 112° 39' 40.4'',4366,10/25/2017,199.4,1/16/2008,215.7,16.3
BILL WILLIAMS BASIN,SKULL VALLEY,B-13-04 27AB UNSPZ2,342639112394202,613860,N 34° 26' 39.3'',W 112° 39' 40.4'',4360,10/25/2017,249.7,1/16/2008,248.6,-1.1
BILL WILLIAMS BASIN,SKULL VALLEY,B-14-04 22BAD,344248112400801,614731,N 34° 32' 48.5'',W 112° 40' 7.6'',4540,10/25/2017,93.3,1/10/2008,89.4,-3.9
BUTLER VALLEY BASIN,BUTLER VALLEY,B-07-15 16DCC,335635113493001,,N 33° 56' 35.7'',W 113° 49' 32.3'',1346,10/25/2017,112.9,11/14/2007,100.8,-12.1
BUTLER VALLEY BASIN,BUTLER VALLEY,B-08-13 04DDD1,340333113363701,614575,N 34° 3' 33.1'',W 113° 36' 33.9'',1790,10/27/2017,514.3,11/12/2007,514.6,0.3
BUTLER VALLEY BASIN,BUTLER VALLEY,B-08-14 20DAB,340122113440301,633680,N 34° 1' 22.3'',W 113° 44' 3.1'',1522,10/26/2017,259.9,11/12/2007,253.4,-6.5
BUTLER VALLEY BASIN,BUTLER VALLEY,B-08-14 23DDD,340058113404701,614576,N 34° 0' 57.1'',W 113° 40' 45.4'',1618,10/26/2017,353.2,11/12/2007,350.3,-2.9
BUTLER VALLEY BASIN,BUTLER VALLEY,B-08-14 29CDD,340004113443601,807275,N 34° 0' 4.9'',W 113° 44' 35.9'',1487,10/26/2017,227,11/12/2007,218.6,-8.4
CIENEGA CREEK BASIN,CIENEGA CREEK,D-17-18 09BCC,315816110310601,601585,N 31° 58' 16.3'',W 110° 31' 5.5'',3843,1/29/2018,92.8,1/7/2008,100.5,7.7
CIENEGA CREEK BASIN,CIENEGA CREEK,D-19-17 08BCB,314759110381001,634285,N 31° 47' 58.4'',W 110° 38' 10.1'',4592,1/29/2018,147.1,1/8/2008,118.8,-28.3
CIENEGA CREEK BASIN,CIENEGA CREEK,D-19-17 09ABB,314808110363901,608612,N 31° 48' 7.1'',W 110° 36' 38.5'',4440,1/29/2018,54.6,1/8/2008,53.6,-1
CIENEGA CREEK BASIN,CIENEGA CREEK,D-20-16 24DAD2,314041110392001,623562,N 31° 40' 40.5'',W 110° 39' 19.6'',4875,1/30/2018,210.8,1/8/2008,206.9,-3.9
CIENEGA CREEK BASIN,CIENEGA CREEK,D-20-17 24CDD,314026110334901,650922,N 31° 40' 26.4'',W 110° 33' 47.1'',4810,1/31/2018,154.6,1/8/2008,152.5,-2.1
CIENEGA CREEK BASIN,CIENEGA CREEK,D-20-17 25DDC,313933110332801,632894,N 31° 39' 33.3'',W 110° 33' 27.6'',4838,1/31/2018,123.7,1/9/2008,126.4,2.7
CIENEGA CREEK BASIN,CIENEGA CREEK,D-20-18 17BCB,314150110320401,618570,N 31° 41' 50.5'',W 110° 32' 4.4'',4802,1/31/2018,176.4,1/8/2008,171.9,-4.5
CIENEGA CREEK BASIN,CIENEGA CREEK,D-22-15 12AAD2,313225110453301,809433,N 31° 32' 23.2'',W 110° 45' 32.6'',4034,1/30/2018,13,1/10/2008,8.7,-4.3
DETRITAL VALLEY BASIN,DETRITAL VALLEY,B-25-19 19DCA,353207114210301,582738,N 35° 32' 7.3'',W 114° 21' 3.3'',2973,10/27/2017,737.3,12/17/2007,737.5,0.2
DETRITAL VALLEY BASIN,DETRITAL VALLEY,B-26-20 06ACB,354027114273101,505703,N 35° 40' 18.46'',W 114° 27' 21.47'',2500,10/26/2017,461,10/23/2007,460.4,-0.6
DETRITAL VALLEY BASIN,DETRITAL VALLEY,B-27-19 17AAA,354402114194001,642196,N 35° 44' 1.9'',W 114° 19' 38'',3640,10/26/2017,622.4,12/6/2007,622.3,-0.1
DETRITAL VALLEY BASIN,DETRITAL VALLEY,B-28-21 20ADB,354838114323201,505400,N 35° 48' 12.3'',W 114° 32' 34.9'',2347,10/26/2017,303.4,10/23/2007,304.1,0.7
DETRITAL VALLEY BASIN,DETRITAL VALLEY,B-28-21 26BBD,354728114300501,501132,N 35° 47' 26.4'',W 114° 30' 1.3'',2186,10/26/2017,195.4,12/6/2007,195.7,0.3
DETRITAL VALLEY BASIN,DETRITAL VALLEY,B-29-21 28DDD,355155114315101,545711,N 35° 51' 56.6'',W 114° 31' 51.3'',2000,10/26/2017,71.7,12/6/2007,72.2,0.5
DOUGLAS BASIN,DOUGLAS,D-20-25 09CAA,314225109475401,633787,N 31° 42' 26.9'',W 109° 47' 54.1'',4575,11/14/2017,279.1,11/13/2007,250.9,-28.2
DOUGLAS BASIN,DOUGLAS INA,D-18-26 28AAA2,315042109414301,,N 31° 50' 45.4'',W 109° 41' 41.7'',4268,11/14/2017,274.5,11/13/2007,228.6,-45.9
DOUGLAS BASIN,DOUGLAS INA,D-19-26 23DAA,314557109392401,618189,N 31° 45' 56.7'',W 109° 39' 20.1'',4304,11/14/2017,434.7,11/13/2007,350.2,-84.5
DOUGLAS BASIN,DOUGLAS INA,D-19-26 33CDA,314358109414801,,N 31° 43' 55.1'',W 109° 41' 43.1'',4185,11/14/2017,171.1,11/13/2007,165.3,-5.8
DOUGLAS BASIN,DOUGLAS INA,D-20-26 17BDC,314139109430401,617290,N 31° 41' 34.5'',W 109° 42' 59.3'',4137,11/14/2017,92.3,11/13/2007,81.4,-10.9
DOUGLAS BASIN,DOUGLAS INA,D-21-26 24ABB,313550109392001,632767,N 31° 35' 51.4'',W 109° 39' 15.4'',4196,11/15/2017,200.3,11/14/2007,191.9,-8.4
DOUGLAS BASIN,DOUGLAS INA,D-21-26 32DAD,313332109430001,602706,N 31° 33' 34.09'',W 109° 42' 53.63'',4077,10/10/2017,84.4,11/14/2007,72.4,-12
DOUGLAS BASIN,DOUGLAS INA,D-22-26 29BCC1,312923109434901,,N 31° 29' 20.7'',W 109° 43' 51.3'',4059,11/28/2017,65.8,11/14/2007,66.3,0.5
DOUGLAS BASIN,DOUGLAS INA,D-22-26 31CCC,312803109444501,624411,N 31° 28' 1.8'',W 109° 44' 47.8'',4090,11/15/2017,81.2,11/14/2007,80.8,-0.4
DOUGLAS BASIN,DOUGLAS INA,D-23-26 13CCC1,312527109395701,625680,N 31° 25' 24.3'',W 109° 39' 43.8'',4009,11/15/2017,69.5,11/14/2007,66.3,-3.2
DOUGLAS BASIN,DOUGLAS INA,D-23-27 09DAB,312638109355901,617653,N 31° 26' 39.9'',W 109° 35' 56.8'',4055,11/16/2017,228.5,11/15/2007,209,-19.5
DOUGLAS BASIN,DOUGLAS INA,D-23-28 31CCC,312248109323801,,N 31° 22' 45.3'',W 109° 32' 37.3'',4042,11/16/2017,341.7,11/15/2007,317.5,-24.2
DRIPPING SPRING WASH BASIN,DRIPPING SPRING WASH,D-03-15 29AAB,330858110495101,624276,N 33° 8' 57.3'',W 110° 49' 48.1'',2715,11/13/2017,101.6,11/12/2007,99.8,-1.8
DRIPPING SPRING WASH BASIN,DRIPPING SPRING WASH,D-03-15 29BBD,330845110501701,607669,N 33° 8' 42.8'',W 110° 50' 17.1'',2710,11/13/2017,91.8,11/12/2007,89.5,-2.3
DUNCAN VALLEY BASIN,DUNCAN VALLEY,D-06-30 01BAA,325655109135001,637316,N 32° 56' 50.79'',W 109° 13' 47.5'',3645,11/14/2017,192,11/13/2007,194.2,2.2
DUNCAN VALLEY BASIN,DUNCAN VALLEY,D-07-31 34BAC,324707109093901,,N 32° 47' 7.69'',W 109° 9' 38.59'',3590,11/14/2017,47.9,11/13/2007,41,-6.9
DUNCAN VALLEY BASIN,DUNCAN VALLEY,D-08-32 18CCD,324348109064601,628601,N 32° 43' 48.59'',W 109° 6' 46.7'',3655,11/14/2017,22.7,11/13/2007,22.7,0
DUNCAN VALLEY BASIN,DUNCAN VALLEY,D-08-32 20ABB,324355109051801,,N 32° 43' 46.29'',W 109° 5' 20.6'',3705,11/14/2017,70.5,11/13/2007,67.8,-2.7
DUNCAN VALLEY BASIN,DUNCAN VALLEY,D-09-32 15BBB,323922109034501,637313,N 32° 39' 22.79'',W 109° 3' 44.7'',3810,11/14/2017,129.3,11/13/2007,129.1,-0.2
DUNCAN VALLEY BASIN,"VIRDEN VALLEY, NEW MEXICO ( DUNCAN - NEW MEXICO)",19S 20W 16 222,323938108541901,,N 32° 39' 39.79'',W 108° 54' 18.79'',4097,11/14/2017,134.1,11/13/2007,143.7,9.6
DUNCAN VALLEY BASIN,"VIRDEN VALLEY, NEW MEXICO ( DUNCAN - NEW MEXICO)",20S 20W 12 144,323438108514601,,N 32° 34' 57'',W 108° 51' 45.7'',4206,11/14/2017,306.2,11/13/2007,295.5,-10.7
DUNCAN VALLEY BASIN,"VIRDEN VALLEY, NEW MEXICO ( DUNCAN - NEW MEXICO)",20S 21W 01 131,323555108581601,,N 32° 35' 53.6'',W 108° 58' 14'',4153,11/14/2017,316.4,11/13/2007,320.4,4
GILA BEND BASIN,GILA BEND,C-02-04 32ADA,331246112410801,,N 33° 12' 50.4'',W 112° 41' 3.5'',822,10/31/2017,349.2,1/22/2008,287.4,-61.8
GILA BEND BASIN,GILA BEND,C-03-05 02CBB,331143112450801,,N 33° 11' 47'',W 112° 45' 8.7'',730,10/30/2017,150.7,1/18/2008,62.6,-88.1
GILA BEND BASIN,GILA BEND,C-04-07 34CDC,330143112582201,628201,N 33° 1' 39.4'',W 112° 58' 22.2'',580,11/2/2017,42.2,1/24/2008,27.1,-15.1
GILA BEND BASIN,GILA BEND,C-05-03 07ABB2,330047112361401,615044,N 33° 0' 46.1'',W 112° 36' 13.5'',930,11/1/2017,437.2,2/5/2008,396,-41.2
GILA BEND BASIN,GILA BEND,C-05-03 29AAA,325813112345301,,N 32° 58' 12.8'',W 112° 34' 52.8'',1015,11/1/2017,499.9,2/7/2008,463.8,-36.1
GILA BEND BASIN,GILA BEND,C-05-04 10CBC,330020112394901,622319,N 33° 0' 18'',W 112° 39' 48.6'',738,10/31/2017,282.6,1/29/2008,222.3,-60.3
GILA BEND BASIN,GILA BEND,C-05-05 20DCD,325816112473101,809667,N 32° 58' 18.1'',W 112° 47' 32.2'',659,11/3/2017,148.3,1/22/2008,108.9,-39.4
GILA BEND BASIN,GILA BEND,C-05-06 31CBB,325650112552701,622330,N 32° 56' 51.9'',W 112° 55' 26.6'',723,11/2/2017,205.9,1/23/2008,167.5,-38.4
GILA BEND BASIN,GILA BEND,C-06-03 02ADD,325605112315001,807428,N 32° 56' 5.3'',W 112° 31' 49.5'',1221,11/3/2017,668.4,2/1/2008,645.3,-23.1
GILA BEND BASIN,GILA BEND,C-06-04 12CDD,325450112371501,650671,N 32° 54' 50.8'',W 112° 37' 21.4'',973,11/3/2017,452.2,2/8/2008,424.3,-27.9
GILA BEND BASIN,GILA BEND,C-06-05 02DDD,325543112440201,622362,N 32° 55' 43.7'',W 112° 44' 2.1'',755,11/1/2017,242.3,1/25/2008,209.6,-32.7
GILA BEND BASIN,GILA BEND,C-07-06 08CDD1,324934112535201,611789,N 32° 49' 34.09'',W 112° 53' 51.5'',812,11/2/2017,302.3,1/24/2008,282.9,-19.4
GILA BEND BASIN,GILA BEND,C-07-06 08DDD,324936112532301,615101,N 32° 49' 34.6'',W 112° 53' 21.9'',821,11/2/2017,307.2,1/24/2008,289.2,-18
GRAND WASH BASIN,GRAND WASH,B-36-15 25DCD,362908113505501,801704,N 36° 29' 7.9'',W 113° 50' 57.1'',2739,10/25/2017,507.7,10/24/2007,508.2,0.5
GRAND WASH BASIN,GRAND WASH,B-37-15 18DBC,363620113565501,,N 36° 36' 19.1'',W 113° 56' 54.9'',3570,10/25/2017,7.3,10/24/2007,6.9,-0.4
HARQUAHALA BASIN,HARQUAHALA INA,B-01-08 19BCC,332450113073501,600200,N 33° 24' 50.2'',W 113° 7' 34.9'',1093,11/1/2017,27.1,11/8/2007,24.5,-2.6
HARQUAHALA BASIN,HARQUAHALA INA,B-01-09 05ABC,332743113121801,805455,N 33° 27' 42.4'',W 113° 12' 15.1'',1172,10/31/2017,84.8,11/5/2007,91.5,6.7
HARQUAHALA BASIN,HARQUAHALA INA,B-01-09 10BBB,332658113104001,800152,N 33° 26' 57.6'',W 113° 10' 36.5'',1148,10/31/2017,428.2,11/5/2007,357.2,-71
HARQUAHALA BASIN,HARQUAHALA INA,B-01-09 20BBB,332513113124701,616571,N 33° 25' 13.8'',W 113° 12' 46.3'',1175,10/31/2017,83,11/5/2007,75.1,-7.9
HARQUAHALA BASIN,HARQUAHALA INA,B-01-09 24DBB,332449113080901,635439,N 33° 24' 48.9'',W 113° 8' 6.6'',1100,11/1/2017,240,11/8/2007,357.9,117.9
HARQUAHALA BASIN,HARQUAHALA INA,B-01-09 29BCC,332357113124701,603852,N 33° 23' 57.7'',W 113° 12' 46.4'',1183,10/31/2017,531.3,11/5/2007,432.6,-98.7
HARQUAHALA BASIN,HARQUAHALA INA,B-02-08 17CAA,333057113060701,,N 33° 30' 54.7'',W 113° 6' 3.2'',1180,10/31/2017,520.8,11/7/2007,430.2,-90.6
HARQUAHALA BASIN,HARQUAHALA INA,B-02-09 07ABB,333212113131801,627169,N 33° 32' 12.5'',W 113° 13' 17.8'',1260,10/31/2017,300.8,11/6/2007,299.7,-1.1
HARQUAHALA BASIN,HARQUAHALA INA,B-02-09 23ABB,333027113091001,611131,N 33° 30' 28.5'',W 113° 9' 8.2'',1169,10/31/2017,69.9,11/5/2007,62.5,-7.4
HARQUAHALA BASIN,HARQUAHALA INA,B-02-09 35CBB,332819113094101,803520,N 33° 28' 17.9'',W 113° 9' 38.5'',1142,10/31/2017,42.4,11/5/2007,33.5,-8.9
HARQUAHALA BASIN,HARQUAHALA INA,B-02-10 05ABB,333301113182601,648614,N 33° 33' 0.35'',W 113° 18' 27.92'',1330,2/27/2018,377.7,2/21/2008,384.6,6.9
HARQUAHALA BASIN,HARQUAHALA INA,B-03-11 01BCB,333802113210301,520474,N 33° 37' 57.8'',W 113° 21' 4.3'',1490,10/30/2017,505.8,11/6/2007,527.3,21.5
HARQUAHALA BASIN,HARQUAHALA INA,B-03-13 28ADC,333425113454901,603145,N 33° 34' 27.4'',W 113° 35' 49.8'',1338,10/30/2017,317.2,11/5/2007,316.3,-0.9
HARQUAHALA BASIN,HARQUAHALA INA,B-04-12 04BBD,334326113303401,,N 33° 43' 19'',W 113° 30' 27.4'',1664,10/30/2017,493.2,11/6/2007,494.5,1.3
HARQUAHALA BASIN,HARQUAHALA INA,C-01-08 04BDA1,332216113050501,,N 33° 22' 18.8'',W 113° 5' 1.1'',1065,11/1/2017,377.3,11/5/2007,304.4,-72.9
HARQUAHALA BASIN,HARQUAHALA INA,C-01-08 06DCC,332149113070301,606843,N 33° 21' 46.59'',W 113° 6' 59.59'',1076,11/1/2017,385.8,11/5/2007,324.9,-60.9
HARQUAHALA BASIN,HARQUAHALA INA,C-01-08 14DDD,332005113022801,,N 33° 20' 3.3'',W 113° 2' 23.6'',991,11/1/2017,244.3,11/5/2007,204.2,-40.1
HARQUAHALA BASIN,HARQUAHALA INA,C-01-08 34BCD,331753113041001,634099,N 33° 17' 51.7'',W 113° 4' 16.5'',1054,11/1/2017,221.3,11/8/2007,213.7,-7.6
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-22-16 03CBB,351907113582801,805941,N 35° 19' 8.5'',W 113° 58' 26.2'',3325,2/28/2018,591.6,10/22/2007,579.4,-12.2
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-23-14 03ADC,352424113443301,624982,N 35° 24' 24.2'',W 113° 44' 53'',3428,2/27/2018,480.1,12/18/2007,478.1,-2
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-23-15 25BBC,352108113500201,527164,N 35° 21' 6.4'',W 113° 50' 1.4'',3790,10/25/2017,957.5,12/18/2007,960.7,3.2
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-24-14 28CAD,352555113462001,624981,N 35° 25' 58.78'',W 113° 46' 18.93'',3354,10/26/2017,543.2,10/23/2007,540,-3.2
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-24-14 33ADA,352518113454001,,N 35° 25' 26.12'',W 113° 45' 49.5'',3375,1/3/2018,548.5,12/18/2007,540.9,-7.6
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-24-15 01BAC,352951113493901,575024,N 35° 29' 50.9'',W 113° 49' 39'',3132,10/26/2017,618,12/6/2007,619.4,1.4
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-26-17 35AAA,353610114033501,600500,N 35° 36' 10'',W 114° 3' 35.1'',2768,10/24/2017,274.2,12/5/2007,263.1,-11.1
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-26-18 03AAA1,354036114110601,641124,N 35° 40' 35'',W 114° 11' 6'',3300,10/25/2017,557.2,10/23/2007,558.2,1
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-27-16 33BAA,354130113595601,800970,N 35° 41' 27.6'',W 113° 59' 53.9'',2792,10/24/2017,349.5,12/6/2007,349.5,0
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-28-17 31CCC1,354552114085001,805894,N 35° 45' 50.6'',W 114° 8' 55.8'',3004,10/24/2017,651.3,10/23/2007,652.6,1.3
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-28-17 31CCC2,354551114085401,208802,N 35° 45' 50.74'',W 114° 8' 54.6'',3005,1/3/2018,651.6,12/21/2007,651.8,0.2
HUALAPAI VALLEY BASIN,HUALAPAI VALLEY,B-28-18 25BAA,354734114093301,212227,N 35° 47' 33.5'',W 114° 9' 33.4'',2924,10/24/2017,609.9,12/6/2007,611.1,1.2
KANAB PLATEAU BASIN,KANAB PLATEAU,B-39-01 18DDB,364632112261001,637621,N 36° 46' 28.3'',W 112° 26' 4.6'',5585,10/23/2017,483.7,10/25/2007,484.7,1
KANAB PLATEAU BASIN,KANAB PLATEAU,B-40-04 06AAC,365403112452801,,N 36° 54' 3.8'',W 112° 45' 25.5'',5140,10/24/2017,89,10/25/2007,86.8,-2.2
LAKE HAVASU BASIN,LAKE HAVASU,B-13-20 04ABB1,343007114213101,606035,N 34° 30' 5.9'',W 114° 21' 32.8'',475,10/25/2017,26.8,10/25/2007,47.2,20.4
LAKE MOHAVE BASIN,LAKE MOHAVE,B-21-21 21CBB,351120114320001,,N 35° 11' 22.9'',W 114° 32' 1'',980,10/26/2017,336,10/25/2007,347,11
LITTLE COLORADO RIVER PLATEAU BASIN,JOSEPH CITY INA,A-17-20 26DBC,345023110111401,632990,N 34° 50' 21.54'',W 110° 11' 11.04'',5362,10/12/2017,308.6,10/22/2007,305.7,-2.9
LITTLE COLORADO RIVER PLATEAU BASIN,JOSEPH CITY INA,A-18-18 34DAB,345452110245401,808212,N 34° 54' 51.9'',W 110° 24' 53.6'',4968,4/18/2018,16.8,4/15/2008,20.4,3.6
LITTLE COLORADO RIVER PLATEAU BASIN,JOSEPH CITY INA,A-18-19 23DBD,345635110173801,,N 34° 56' 32.2'',W 110° 17' 21.6'',5030,11/1/2017,47.8,10/23/2007,46.4,-1.4
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-07-27 01CDB,340135109270001,,N 34° 1' 35'',W 109° 26' 59.9'',8255,10/25/2017,25.2,10/23/2007,32,6.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-07-30 14BDD,340010109090101,,N 34° 0' 6.6'',W 109° 8' 59.6'',8032,10/25/2017,160.3,10/23/2007,159.1,-1.2
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 01DBC,340655109515901,559106,N 34° 6' 55.3'',W 109° 51' 59.2'',7318,10/19/2017,220.2,10/25/2007,181.1,-39.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 02CBA2,340701109532701,558306,N 34° 7' 1.6'',W 109° 53' 27.1'',7210,10/18/2017,121.2,10/24/2007,121.3,0.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 03CCB1,340651109543301,606180,N 34° 6' 51.3'',W 109° 54' 33.7'',7180,10/19/2017,18.9,10/24/2007,19.4,0.5
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 05BAD,340723109561801,905200,N 34° 7' 21.8'',W 109° 56' 18.5'',6935,10/18/2017,78.9,6/10/2008,92.6,13.7
