BASIN,SUB-BASIN,CADASTRAL,GWSI SITE ID,REG 55 No.,LATITUDE (NAD27),LONGITUDE (NAD27),SITE ELEVATION,WL DATE 2018,WL 2018,WL DATE 1998,WL 1998,WL CHANGE
LOWER GILA BASIN,CHILDS VALLEY,C-11-06 24BDA1,322726000000000,600485,N 32° 27' 27.2'',W 112° 50' 20.3'',1420,10/31/2017,669.8,10/23/1997,683.5,13.7
LOWER GILA BASIN,WELLTON - MOHAWK,C-01-12 15CAC UNSURV,332022000000000,513721,N 33° 20' 21.7'',W 113° 28' 56.3'',1297,10/30/2017,323.1,10/30/1997,305.2,-17.9
LOWER GILA BASIN,WELLTON - MOHAWK,C-03-10 29BCC,330822000000000,614970,N 33° 8' 23.8'',W 113° 19' 22.6'',793,11/2/2017,422.4,10/22/1997,392.3,-30.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-03-11 31DBB,330725000000000,804053,N 33° 7' 26.67'',W 113° 25' 56.91'',786,10/12/2017,400.5,11/12/1997,386.8,-13.8
LOWER GILA BASIN,WELLTON - MOHAWK,C-04-09 09ADA,330550000000000,614989,N 33° 5' 50.5'',W 113° 11' 7.1'',623,11/2/2017,222.9,10/22/1997,199,-23.9
LOWER GILA BASIN,WELLTON - MOHAWK,C-04-11 15BAB,330514000000000,618118,N 33° 5' 15.6'',W 113° 23' 15.3'',691,11/2/2017,310.2,10/22/1997,294.9,-15.3
LOWER GILA BASIN,WELLTON - MOHAWK,C-05-09 06BBB,330140000000000,633678,N 33° 1' 44.3'',W 113° 14' 11.3'',501,11/2/2017,52.3,10/22/1997,44.4,-7.9
LOWER GILA BASIN,WELLTON - MOHAWK,C-05-19 19BCB UNSURV,325841000000000,,N 32° 58' 48.1'',W 114° 15' 59.5'',835,11/1/2017,633,10/28/1997,634.7,1.7
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-08 17BDD,325422000000000,804050,N 32° 54' 19.8'',W 113° 6' 4.9'',708,11/1/2017,230.2,10/20/1997,233.3,3.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-14 28BAB,325300000000000,627175,N 32° 53' 0.5'',W 113° 42' 26.9'',408,11/2/2017,114,10/21/1997,104.5,-9.5
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-15 26AAA,325300000000000,,N 32° 53' 1.2'',W 113° 45' 52'',410,11/2/2017,97.5,10/21/1997,105.9,8.4
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-15 34DCC,325117000000000,,N 32° 51' 15.5'',W 113° 47' 20.5'',385,11/2/2017,81.2,10/21/1997,80.2,-1
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-20 32ACA2UNSURV,325157000000000,808688,N 32° 51' 46.7'',W 114° 20' 7.4'',410,11/1/2017,238.9,10/28/1997,239.9,1
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-10 36BCC,324628000000000,615112,N 32° 46' 27.8'',W 113° 14' 53.2'',623,11/21/2017,172.9,10/20/1997,166.3,-6.6
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-12 23CDD,324750000000000,615125,N 32° 47' 47.7'',W 113° 27' 54.2'',524,11/1/2017,264.3,10/20/1997,206.7,-57.6
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-13 21AAA,324839000000000,803848,N 32° 48' 38.8'',W 113° 35' 31.6'',419,11/1/2017,97.4,10/20/1997,93,-4.4
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-14 02AAD,325103000000000,809570,N 32° 51' 3.6'',W 113° 39' 44.6'',342,11/2/2017,24.6,10/21/1997,22.5,-2.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-15 16AAA,324929000000000,,N 32° 49' 29.2'',W 113° 47' 55.1'',335,11/2/2017,32.3,10/21/1997,30.8,-1.5
LOWER GILA BASIN,WELLTON - MOHAWK,C-08-15 09DBB,324440000000000,513657,N 32° 44' 41.8'',W 113° 48' 23.5'',379,11/1/2017,108,10/21/1997,109.3,1.3
LOWER SAN PEDRO BASIN,CAMP GRANT WASH,D-08-14 09AAD,324525000000000,615540,N 32° 45' 24.8'',W 110° 53' 46.6'',3965,11/14/2017,75.8,10/21/1997,71.8,-4
LOWER SAN PEDRO BASIN,MAMMOTH,D-05-15 26AAD,325823000000000,612035,N 32° 58' 23'',W 110° 46' 32.9'',1925,11/13/2017,30.3,10/20/1997,18.6,-11.7
LOWER SAN PEDRO BASIN,MAMMOTH,D-06-16 08CBB1,325513000000000,,N 32° 55' 26.7'',W 110° 44' 26.2'',2025,5/10/2018,31.3,10/20/1997,26.5,-4.8
LOWER SAN PEDRO BASIN,MAMMOTH,D-07-16 22ADD,324840000000000,610320,N 32° 48' 40.8'',W 110° 41' 19.9'',2206,11/14/2017,19.6,10/20/1997,16.3,-3.3
LOWER SAN PEDRO BASIN,MAMMOTH,D-08-16 25DCD,324208000000000,,N 32° 42' 11'',W 110° 39' 32.4'',2910,5/10/2018,483.8,10/20/1997,498,14.2
LOWER SAN PEDRO BASIN,MAMMOTH,D-08-17 15DAA1,324418000000000,,N 32° 44' 14.2'',W 110° 35' 10.1'',2978,11/14/2017,293,10/20/1997,295.5,2.5
LOWER SAN PEDRO BASIN,MAMMOTH,D-09-15 35AAD,323644000000000,649302,N 32° 36' 44.8'',W 110° 46' 24.3'',4480,11/14/2017,44.6,10/20/1997,31.7,-12.9
LOWER SAN PEDRO BASIN,MAMMOTH,D-12-19 19BBC,322253000000000,613528,N 32° 22' 52.3'',W 110° 26' 56.1'',2950,11/15/2017,69.7,10/21/1997,67.3,-2.4
LOWER SAN PEDRO BASIN,MAMMOTH,D-13-18 02BDD,322003000000000,,N 32° 20' 0.3'',W 110° 28' 34.59'',3240,11/15/2017,130.5,10/21/1997,105,-25.5
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-12 05AAD1,334845000000000,614500,N 33° 48' 31.4'',W 113° 31' 22.1'',1907,10/26/2017,418.5,11/14/1997,244.3,-174.2
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-12 32ADB,334408000000000,,N 33° 44' 7.1'',W 113° 31' 32.5'',1697,10/25/2017,128.4,11/13/1997,113.6,-14.8
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 02DBB,334818000000000,,N 33° 48' 17.72'',W 113° 34' 56.6'',1861,1/31/2018,25.8,2/9/1998,27,1.2
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 19BBD2,334557000000000,,N 33° 45' 54.5'',W 113° 39' 36.8'',1955,10/25/2017,392.7,11/13/1997,355,-37.7
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 28ACC,334452000000000,607056,N 33° 44' 50.1'',W 113° 37' 2.4'',1918,10/25/2017,323.5,11/13/1997,288.9,-34.6
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-11 05ADD,335334000000000,804122,N 33° 53' 32.07'',W 113° 25' 8.41'',1991,10/25/2017,249.9,11/13/1997,234.9,-15
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-12 15BBB,335211000000000,650354,N 33° 52' 11.7'',W 113° 30' 18'',1955,10/26/2017,477.7,11/13/1997,386.6,-91.1
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-12 19DBB,335053000000000,,N 33° 50' 53.5'',W 113° 32' 49.1'',1939,10/26/2017,34.3,11/13/1997,45.7,11.4
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-13 28DBD2,334955000000000,634103,N 33° 49' 55.1'',W 113° 36' 52.8'',2009,10/25/2017,621.2,11/13/1997,544.6,-76.6
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-08 15BAA,335727000000000,807721,N 33° 57' 26.2'',W 113° 4' 49.5'',2257,10/23/2017,636.9,11/10/1997,611.2,-25.7
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-08 20DDD,335545000000000,500248,N 33° 55' 43.1'',W 113° 6' 23.9'',2224,10/23/2017,688.1,11/10/1997,636.8,-51.3
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-09 15CDD,335635000000000,604129,N 33° 56' 35.3'',W 113° 11' 5.6'',2153,10/23/2017,577.6,11/10/1997,562.6,-15
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-09 33ABB,335449000000000,612679,N 33° 54' 49.7'',W 113° 12' 6'',2235,10/23/2017,646.1,11/10/1997,631.9,-14.2
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-10 19AAA,335633000000000,604150,N 33° 56' 34.3'',W 113° 19' 56.8'',2056,10/24/2017,382.6,11/10/1997,356.3,-26.3
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-10 33DDA2,335407000000000,546173,N 33° 54' 5.6'',W 113° 17' 51'',2205,10/23/2017,547.1,3/23/1998,536.2,-10.9
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-11 08DAD2,335741000000000,506602,N 33° 57' 41'',W 113° 25' 13.7'',2175,10/24/2017,540.6,11/10/1997,493.6,-47
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-11 27ABC,335535000000000,801549,N 33° 55' 32.7'',W 113° 23' 28'',2028,10/24/2017,267.4,11/10/1997,242.5,-24.9
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-08-07 33BAD,335952000000000,614563,N 33° 59' 55.1'',W 112° 59' 31.1'',2373,10/24/2017,411.1,11/10/1997,411.8,0.7
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-08-09 26CCD,340005000000000,640729,N 34° 0' 3.4'',W 113° 10' 17.6'',2191,10/25/2017,574.2,11/10/1997,545.2,-29
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-08-10 36BBB,340003000000000,614567,N 34° 0' 3.3'',W 113° 15' 44.5'',2198,10/25/2017,557.7,11/10/1997,537.2,-20.5
MEADVIEW BASIN,MEADVIEW,B-30-17 14DCC,355855000000000,610730,N 35° 58' 55.2'',W 114° 4' 33.92'',3187,10/25/2017,427.4,11/13/1997,398.3,-29.1
MORENCI BASIN,MORENCI,A-05-30 13DBC,334929000000000,633171,N 33° 49' 28.1'',W 109° 7' 54.7'',7999,10/25/2017,63.9,10/16/1997,101.2,37.3
MORENCI BASIN,MORENCI,A-05-31 17CAA1,334943000000000,519013,N 33° 49' 36.2'',W 109° 5' 53.4'',7907,10/25/2017,7.1,10/16/1997,5.1,-2
MORENCI BASIN,MORENCI,D-05-30 17ABA,330016000000000,621098,N 33° 0' 17.1'',W 109° 16' 36.2'',3890,11/14/2017,515.2,10/30/1997,502.7,-12.5
PARIA BASIN,PARIA,A-41-08 14BCA,365723000000000,637389,N 36° 57' 22.8'',W 111° 30' 26.5'',4112,10/23/2017,514.7,10/16/1997,462.2,-52.5
PARKER BASIN,CIBOLA VALLEY,B-03-21 08ABD,333718000000000,628121,N 33° 37' 18.5'',W 114° 26' 44.8'',558,11/1/2017,314.3,10/28/1997,324.5,10.2
PARKER BASIN,COLORADO RIVER INDIAN RESERVATION,B-09-19 07BBB,340836000000000,601138,N 34° 8' 37'',W 114° 17' 1'',420,10/24/2017,78.1,11/12/1997,74.6,-3.5
PARKER BASIN,LA POSA PLAINS,B-03-19 29BAB,333445000000000,607066,N 33° 34' 46.7'',W 114° 14' 45.2'',1008,11/1/2017,143.5,10/29/1997,130,-13.5
PEACH SPRINGS BASIN,PEACH SPRINGS,B-24-12 09AAD,352904000000000,607888,N 35° 29' 4'',W 113° 33' 34'',4302,10/23/2017,220.7,10/13/1997,221.2,0.5
PEACH SPRINGS BASIN,PEACH SPRINGS,B-24-12 17CBC,352740000000000,609483,N 35° 27' 47.09'',W 113° 35' 37.59'',4255,10/23/2017,146.5,10/13/1997,146,-0.5
PHOENIX AMA,CAREFREE,A-05-04 12CCB,334716000000000,,N 33° 47' 17.2'',W 111° 54' 23.39'',2380,1/16/2018,29.5,10/29/1997,25.7,-3.8
PHOENIX AMA,CAREFREE,A-05-05 05CAA,334822000000000,87599,N 33° 48' 23.47'',W 111° 51' 52.03'',2670,12/7/2017,301.8,12/17/1997,391.5,89.7
PHOENIX AMA,CAREFREE,A-06-04 08DCA,335228000000000,806285,N 33° 52' 27.89'',W 111° 57' 56.9'',2230,1/9/2018,149.8,10/28/1997,103,-46.8
PHOENIX AMA,CAREFREE,A-06-04 20AAD2,335110000000000,514549,N 33° 51' 9.89'',W 111° 57' 38.5'',2122,1/9/2018,95.1,10/28/1997,75.6,-19.5
PHOENIX AMA,CAREFREE,A-06-04 21DAC,335052000000000,,N 33° 50' 51.79'',W 111° 56' 47.29'',2180,1/9/2018,112.5,10/28/1997,105.7,-6.8
PHOENIX AMA,CAREFREE,A-06-04 23BCA,335108000000000,636832,N 33° 51' 8.6'',W 111° 55' 19.9'',2405,1/17/2018,173.9,10/28/1997,114.6,-59.3
PHOENIX AMA,CAREFREE,A-06-04 28DBC,334955000000000,516267,N 33° 49' 56'',W 111° 56' 58.7'',2125,1/9/2018,24.8,10/31/1997,128.1,103.4
PHOENIX AMA,CAREFREE,A-06-04 28DDA2,334949000000000,,N 33° 49' 51.5'',W 111° 56' 38.7'',2165,1/18/2018,25.3,10/31/1997,97.9,72.6
PHOENIX AMA,CAREFREE,A-06-05 32CCC,334852000000000,600926,N 33° 48' 51.2'',W 111° 52' 23.5'',2680,6/11/2018,297.4,5/18/1998,414.1,116.8
PHOENIX AMA,EAST SALT RIVER,A-01-04 11ABA,332702000000000,628167,N 33° 27' 3.4'',W 111° 54' 52.4'',1185,1/16/2018,83.9,10/20/1997,124.1,40.2
PHOENIX AMA,EAST SALT RIVER,A-01-04 11BDB2,332651000000000,603767,N 33° 26' 51'',W 111° 55' 16.6'',1185,12/28/2017,88.7,10/21/1997,117.5,28.8
PHOENIX AMA,EAST SALT RIVER,A-01-04 13ADC4,332547000000000,634715,N 33° 25' 47.2'',W 111° 53' 37.4'',1180,12/28/2017,52.6,10/21/1997,66.3,13.7
PHOENIX AMA,EAST SALT RIVER,A-01-04 22DBC,332451000000000,628164,N 33° 24' 39.7'',W 111° 56' 2.5'',1166,1/16/2018,65.4,10/20/1997,66.5,1.1
PHOENIX AMA,EAST SALT RIVER,A-01-04 23BCC,332457000000000,628166,N 33° 24' 57.79'',W 111° 55' 29.2'',1170,1/16/2018,67.1,10/20/1997,71.4,4.3
PHOENIX AMA,EAST SALT RIVER,A-01-04 24ABC,332510000000000,628168,N 33° 25' 9.9'',W 111° 53' 58.2'',1182,1/16/2018,73.4,10/20/1997,95.7,22.3
PHOENIX AMA,EAST SALT RIVER,A-01-04 25DDC,332338000000000,628171,N 33° 23' 35.1'',W 111° 53' 38.1'',1190,1/16/2018,99.4,10/20/1997,119.6,20.2
PHOENIX AMA,EAST SALT RIVER,A-01-05 02DDC1,332711000000000,607670,N 33° 27' 5.92'',W 111° 48' 27.26'',1260,11/30/2017,140.3,12/10/1997,166.7,26.4
PHOENIX AMA,EAST SALT RIVER,A-01-05 14BCC,332548000000000,629600,N 33° 25' 49.11'',W 111° 49' 17.04'',1247,5/1/2018,170,12/9/1997,172.8,2.8
PHOENIX AMA,EAST SALT RIVER,A-01-05 22CCD,332432000000000,,N 33° 24' 34.9'',W 111° 50' 7.6'',1234,5/1/2018,160.7,10/30/1997,181.4,20.7
PHOENIX AMA,EAST SALT RIVER,A-01-05 22DDD,332428000000000,629604,N 33° 24' 30.14'',W 111° 49' 24.45'',1233,5/1/2018,150.1,12/9/1997,140.1,-10
PHOENIX AMA,EAST SALT RIVER,A-01-05 24DDD,332431000000000,629606,N 33° 24' 32.36'',W 111° 47' 19.53'',1241,5/1/2018,141.6,10/30/1997,192.1,50.5
PHOENIX AMA,EAST SALT RIVER,A-01-05 29DDA,332346000000000,,N 33° 23' 47.7'',W 111° 51' 23.9'',1214,11/30/2017,106.4,11/14/1997,129.2,22.9
PHOENIX AMA,EAST SALT RIVER,A-01-05 30BDD,332359000000000,607741,N 33° 24' 1.5'',W 111° 53' 3'',1199,11/2/2017,94,11/18/1997,108.6,14.6
PHOENIX AMA,EAST SALT RIVER,A-01-06 03ADA,332746000000000,629610,N 33° 27' 45.4'',W 111° 43' 5.4'',1400,5/11/2018,298.2,4/6/1998,350,51.8
PHOENIX AMA,EAST SALT RIVER,A-01-06 04DDC,332707000000000,620491,N 33° 27' 7.3'',W 111° 44' 21'',1349,4/23/2018,244.1,12/1/1997,306.8,62.7
PHOENIX AMA,EAST SALT RIVER,A-01-06 09ADD2,332642000000000,620492,N 33° 26' 41.6'',W 111° 44' 12.5'',1348,4/23/2018,245.5,12/1/1997,316.2,70.7
PHOENIX AMA,EAST SALT RIVER,A-01-06 10CCD,332615000000000,620493,N 33° 26' 14.7'',W 111° 43' 58.2'',1346,4/23/2018,247.9,12/1/1997,328.8,80.9
PHOENIX AMA,EAST SALT RIVER,A-01-06 15ACD,332549000000000,500994,N 33° 25' 49.17'',W 111° 43' 26.2'',1357,11/30/2017,263.1,12/9/1997,340.3,77.2
PHOENIX AMA,EAST SALT RIVER,A-01-06 22ABB,332520000000000,620498,N 33° 25' 21.2'',W 111° 43' 29.8'',1342,4/24/2018,247.8,12/1/1997,332.3,84.5
PHOENIX AMA,EAST SALT RIVER,A-01-06 22BCD,332458000000000,629611,N 33° 24' 58.3'',W 111° 43' 58.2'',1317,5/1/2018,226.1,10/30/1997,305.7,79.6
PHOENIX AMA,EAST SALT RIVER,A-01-06 26BAD,332425000000000,502202,N 33° 24' 23'',W 111° 42' 39.7'',1340,4/24/2018,249.3,12/1/1997,329.5,80.2
PHOENIX AMA,EAST SALT RIVER,A-01-06 26DCB,332351000000000,502203,N 33° 23' 51.4'',W 111° 42' 29.1'',1336,4/24/2018,250.9,12/1/1997,328.5,77.6
PHOENIX AMA,EAST SALT RIVER,A-01-06 35ABA,332337000000000,620503,N 33° 23' 37.2'',W 111° 42' 20.8'',1334,4/24/2018,240.1,12/1/1997,327.3,87.2
PHOENIX AMA,EAST SALT RIVER,A-01-06 36CBB2,332309000000000,505014,N 33° 23' 9.4'',W 111° 42' 2.5'',1338,4/24/2018,238.1,11/26/1997,347.7,109.6
PHOENIX AMA,EAST SALT RIVER,A-01-06 36DCC,332247000000000,621105,N 33° 22' 46.7'',W 111° 41' 34.3'',1344,5/1/2018,254,10/30/1997,349.3,95.3
PHOENIX AMA,EAST SALT RIVER,A-01-07 18ACC,332547000000000,500714,N 33° 25' 48.8'',W 111° 40' 28.7'',1479,1/11/2018,385,10/27/1997,472.1,87.1
PHOENIX AMA,EAST SALT RIVER,A-01-07 23ACA,332507000000000,613969,N 33° 25' 6.8'',W 111° 36' 10.6'',1605,1/3/2018,613.1,10/29/1997,555.3,-57.8
PHOENIX AMA,EAST SALT RIVER,A-01-07 26BCC,332403000000000,529939,N 33° 24' 4.9'',W 111° 36' 51.1'',1535,5/1/2018,547.4,10/30/1997,500.9,-46.5
PHOENIX AMA,EAST SALT RIVER,A-01-07 33CCC,332247000000000,505767,N 33° 22' 46.2'',W 111° 38' 56.1'',1420,5/1/2018,343.4,10/30/1997,447.9,104.5
PHOENIX AMA,EAST SALT RIVER,A-01-07 36DAA2 PZ1,332308000000000,,N 33° 23' 7.6'',W 111° 34' 54.1'',1564,10/30/2017,559.2,12/15/1997,517.2,-42
PHOENIX AMA,EAST SALT RIVER,A-01-07 36DAA2 PZ2,332308000000000,,N 33° 23' 7.6'',W 111° 34' 54.1'',1564,10/30/2017,568.1,12/15/1997,522,-46.1
PHOENIX AMA,EAST SALT RIVER,A-01-07 36DAA2 PZ3,332308000000000,,N 33° 23' 7.6'',W 111° 34' 54.1'',1564,10/30/2017,518.4,12/15/1997,508.4,-10
PHOENIX AMA,EAST SALT RIVER,A-01-08 01CAB1,332727000000000,,N 33° 27' 25.9'',W 111° 29' 13.2'',2023,12/6/2017,27.6,12/16/1997,27.6,0
PHOENIX AMA,EAST SALT RIVER,A-01-08 06CDB,332712000000000,,N 33° 27' 13.1'',W 111° 34' 31.3'',1781,12/8/2017,230.2,10/29/1997,247.3,17.1
PHOENIX AMA,EAST SALT RIVER,A-01-08 15BDC,332551000000000,600929,N 33° 25' 52.5'',W 111° 31' 22.8'',1834,12/8/2017,141.3,10/29/1997,136.5,-4.8
PHOENIX AMA,EAST SALT RIVER,A-01-08 21ACB,332506000000000,,N 33° 25' 6.3'',W 111° 32' 11.39'',1760,12/8/2017,421,10/29/1997,389.9,-31.1
PHOENIX AMA,EAST SALT RIVER,A-01-08 25CBA,332357000000000,634740,N 33° 23' 57'',W 111° 29' 24'',1745,12/6/2017,264.3,12/16/1997,274,9.7
PHOENIX AMA,EAST SALT RIVER,A-01-08 32BBA,332332000000000,800843,N 33° 23' 32.8'',W 111° 33' 35.4'',1632,1/3/2018,606.9,10/19/1997,571.7,-35.2
PHOENIX AMA,EAST SALT RIVER,A-01-09 33CBC1,332301000000000,,N 33° 23' 1'',W 111° 26' 25'',1970,12/6/2017,222.7,12/16/1997,200.8,-21.9
PHOENIX AMA,EAST SALT RIVER,A-02-04 01ACC,333248000000000,626816,N 33° 32' 49.77'',W 111° 53' 57.18'',1297,12/14/2017,182.1,12/16/1997,326.3,144.2
PHOENIX AMA,EAST SALT RIVER,A-02-04 01BBB,333309000000000,603868,N 33° 33' 10.6'',W 111° 54' 29.29'',1306,12/7/2017,144.2,12/8/1997,207.5,63.3
PHOENIX AMA,EAST SALT RIVER,A-02-04 02BBB,333309000000000,603870,N 33° 33' 10'',W 111° 55' 27.2'',1300,12/7/2017,185.1,12/8/1997,383.3,198.2
PHOENIX AMA,EAST SALT RIVER,A-02-04 11DCC2,333127000000000,617843,N 33° 31' 26.8'',W 111° 54' 52.3'',1275,11/1/2017,321.9,11/17/1997,372,50.1
PHOENIX AMA,EAST SALT RIVER,A-02-04 14ACB1,333108000000000,804530,N 33° 31' 6.69'',W 111° 54' 57.9'',1278,12/5/2017,209.7,12/10/1997,302.9,93.2
PHOENIX AMA,EAST SALT RIVER,A-02-04 15DBD,333057000000000,800928,N 33° 30' 53.29'',W 111° 55' 46.7'',1310,12/5/2017,342.2,12/4/1997,408.8,66.6
PHOENIX AMA,EAST SALT RIVER,A-02-04 22BDD,333009000000000,,N 33° 30' 8.1'',W 111° 56' 2.9'',1290,12/5/2017,161,12/2/1997,286.9,125.9
PHOENIX AMA,EAST SALT RIVER,A-02-04 25CDD,332855000000000,626540,N 33° 28' 55.51'',W 111° 53' 58.42'',1234,12/14/2017,101.9,12/16/1997,159.1,57.3
PHOENIX AMA,EAST SALT RIVER,A-02-05 06ACB,333258000000000,618003,N 33° 32' 57.1'',W 111° 52' 47.9'',1308,1/11/2018,182.4,12/8/1997,242.1,59.7
PHOENIX AMA,EAST SALT RIVER,A-02-05 08AAA,333217000000000,,N 33° 32' 17.2'',W 111° 51' 23.5'',1308,1/18/2018,167.9,2/17/1998,204.7,36.8
PHOENIX AMA,EAST SALT RIVER,A-02-06 33CAB,332825000000000,620487,N 33° 28' 25.1'',W 111° 44' 52.1'',1354,4/23/2018,244.6,12/1/1997,276.1,31.5
PHOENIX AMA,EAST SALT RIVER,A-02-06 33CAD2,332814000000000,620488,N 33° 28' 13.4'',W 111° 44' 44.2'',1360,4/23/2018,253.4,12/1/1997,276.3,22.9
PHOENIX AMA,EAST SALT RIVER,A-02-06 33DCC,332800000000000,620489,N 33° 27' 59.2'',W 111° 44' 37.3'',1348,4/23/2018,245.3,12/1/1997,287,41.7
PHOENIX AMA,EAST SALT RIVER,A-03-04 06BBA1,333822000000000,626583,N 33° 38' 22.2'',W 111° 59' 28.6'',1468,2/20/2018,380.2,10/30/1997,382.6,2.4
PHOENIX AMA,EAST SALT RIVER,A-03-04 11CBA,333705000000000,626838,N 33° 37' 5.2'',W 111° 55' 21.24'',1449,12/7/2017,267.7,12/18/1997,259.9,-7.8
PHOENIX AMA,EAST SALT RIVER,A-03-04 14BAA,333636000000000,604031,N 33° 36' 36.5'',W 111° 55' 5.8'',1425,12/8/2017,259.2,12/9/1997,237.3,-21.9
PHOENIX AMA,EAST SALT RIVER,A-03-04 17BAA,333642000000000,618225,N 33° 36' 40.6'',W 111° 58' 7.3'',1414,1/11/2018,379,12/13/1997,416.3,37.3
PHOENIX AMA,EAST SALT RIVER,A-03-04 21BAB,333545000000000,606577,N 33° 35' 44.2'',W 111° 57' 13.69'',1384,12/8/2017,368.5,12/9/1997,410.5,42
PHOENIX AMA,EAST SALT RIVER,A-03-04 23DAA,333520000000000,616707,N 33° 35' 20.39'',W 111° 54' 29.2'',1371,12/8/2017,255.2,12/10/1997,277.1,21.9
PHOENIX AMA,EAST SALT RIVER,A-03-04 23DAD,333513000000000,616706,N 33° 35' 9.8'',W 111° 54' 30.5'',1366,12/8/2017,251.5,12/10/1997,276.5,25
PHOENIX AMA,EAST SALT RIVER,A-03-04 24BCD,333522000000000,800192,N 33° 35' 22'',W 111° 54' 19.9'',1371,12/15/2017,259.3,12/10/1997,281.2,21.9
PHOENIX AMA,EAST SALT RIVER,A-03-04 25BBB,333448000000000,626825,N 33° 34' 47.72'',W 111° 54' 28.57'',1351,12/14/2017,308.3,12/18/1997,367.3,59
PHOENIX AMA,EAST SALT RIVER,A-03-04 29ADC,333432000000000,627601,N 33° 34' 31.79'',W 111° 57' 50.7'',1348,1/10/2018,343.9,12/11/1997,399.2,55.3
PHOENIX AMA,EAST SALT RIVER,A-03-04 34CAC,333327000000000,627600,N 33° 33' 27.9'',W 111° 56' 16.9'',1308,12/7/2017,343.2,12/8/1997,388.9,45.7
PHOENIX AMA,EAST SALT RIVER,A-03-04 35ADA,333346000000000,612418,N 33° 33' 50.7'',W 111° 54' 29.89'',1324,12/7/2017,175.2,12/11/1997,261.7,86.5
PHOENIX AMA,EAST SALT RIVER,A-03-04 35ADC,333338000000000,612420,N 33° 33' 49.2'',W 111° 54' 40.7'',1324,12/7/2017,227.7,12/11/1997,282.9,55.2
PHOENIX AMA,EAST SALT RIVER,A-03-04 35DDA,333322000000000,603867,N 33° 33' 21.2'',W 111° 54' 28.89'',1312,12/7/2017,256.1,12/8/1997,342,85.9
PHOENIX AMA,EAST SALT RIVER,A-03-05 21BBA,333546000000000,800809,N 33° 35' 45.1'',W 111° 51' 9.4'',1435,12/14/2017,264.6,12/24/1997,317.7,53.1
PHOENIX AMA,EAST SALT RIVER,A-03-05 25CAB,333427000000000,600650,N 33° 34' 26.1'',W 111° 47' 53.8'',1555,12/14/2017,411.6,11/24/1997,483.2,71.6
PHOENIX AMA,EAST SALT RIVER,A-04-03 13BAA,334154000000000,503959,N 33° 41' 53.7'',W 112° 0' 17.1'',1615,2/12/2018,491.8,10/22/1997,476.9,-14.9
PHOENIX AMA,EAST SALT RIVER,A-04-03 36AAA1,333917000000000,606354,N 33° 39' 17.6'',W 111° 59' 45'',1503,12/11/2017,384,10/20/1997,364.8,-19.2
PHOENIX AMA,EAST SALT RIVER,A-05-03 06ACD,334823000000000,85516,N 33° 48' 23.29'',W 112° 5' 16.79'',1830,12/21/2017,435.9,4/8/1998,425.1,-10.8
PHOENIX AMA,EAST SALT RIVER,A-05-03 09DCC,334706000000000,800666,N 33° 47' 8.89'',W 112° 3' 19.29'',1810,12/21/2017,168.8,11/17/1997,156,-12.8
PHOENIX AMA,EAST SALT RIVER,A-05-04 33DAA,334359000000000,600117,N 33° 43' 58.54'',W 111° 56' 34.51'',1976,2/8/2018,848.2,2/19/1998,822.7,-25.5
PHOENIX AMA,EAST SALT RIVER,A-06-02 25BDD1,335010000000000,633646,N 33° 50' 8.4'',W 112° 6' 32.8'',1822,12/21/2017,304.8,10/27/1997,280.2,-24.6
